"","Gender","Senior","Partner","Dependents","Tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","ChurnLabel","CLTV","AvgMonthlyLongDistanceCharges","TotalRevenue","AvgMonthlyGBDownload","n_addIT_services","haversine_dist","manhattan_dist","bearing_degree"
"122","Female","No","Yes","No",48,"No","No","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",45.3,2145,"Yes",4926,0,2285,58,2,584307.603366581,807509.746452333,142.318805646457
"123","Female","No","Yes","No",8,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",83.55,680.05,"Yes",2879,32.32,938.61,25,1,624657.780062022,864041.070816274,141.544845874529
"124","Male","No","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.35,74.35,"Yes",2814,14.02,88.37,2,0,624236.732616806,863395.921187084,141.581236750166
"125","Female","No","Yes","No",2,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.4,139.4,"Yes",4263,9.79,158.98,41,1,635790.451590169,873790.564117225,143.928172411519
"126","Male","No","No","No",22,"No","No","DSL","No","Yes","Yes","No","No","Yes","One year","Yes","Bank transfer (automatic)",43.75,903.6,"Yes",3099,0,903.6,16,2,636858.813817141,877399.032240059,143.049480037217
"127","Female","Yes","No","No",5,"No","No","DSL","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",28.45,131.05,"Yes",4099,0,131.05,26,1,625625.464182673,861734.596387806,143.227354861611
"128","Female","No","No","No",12,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",99.7,1238.45,"Yes",2538,16.07,1431.29,14,3,645178.553002367,889471.87937331,142.715548744937
"129","Female","Yes","No","No",20,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",94.1,1782.4,"Yes",2666,48.73,2837,12,2,689010.357908355,951922.488629907,141.417976678232
"130","Male","No","Yes","No",2,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",94.2,167.5,"Yes",3715,18.79,205.08,19,1,665003.747575628,917174.724104043,142.376259744888
"131","Female","No","Yes","No",6,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",80.5,502.85,"Yes",5032,36.12,719.57,23,1,686244.941967193,950913.445177277,139.999985296803
"132","Female","Yes","Yes","No",5,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.35,334.8,"Yes",5273,45.76,563.6,22,0,638858.852403068,882262.903018809,142.092998747271
"133","Male","No","No","No",40,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",104.8,4131.95,"Yes",3492,35.58,5555.15,8,2,680247.131629485,935016.919512012,143.519082803954
"134","Female","Yes","Yes","No",27,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",75.2,1929.35,"Yes",4517,7.02,2118.89,25,1,654666.664841468,902754.801626777,142.542571067103
"135","Female","No","No","No",23,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",75.6,1758.6,"Yes",2115,27.61,2393.63,23,0,665839.779599062,916347.273235227,143.194081661478
"136","Male","No","Yes","No",34,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.05,3480,"Yes",2568,23.09,4285.06,52,1,664010.671839115,912895.136065149,143.577006486453
"137","Female","No","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",85,85,"Yes",5679,30.52,115.52,30,0,641854.568794232,870369.493156437,147.746881747368
"138","Male","No","No","No",10,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",86.05,834.1,"Yes",2966,5.92,893.3,11,0,647623.095872402,881191.986607815,146.83512906927
"139","Male","No","No","No",13,"No","No","DSL","Yes","No","No","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",45.55,597,"Yes",4856,0,597,17,2,632369.332360206,853987.496836402,148.786704222783
"140","Male","No","Yes","No",39,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Mailed check",86.3,3266,"Yes",3364,40.25,4835.75,19,1,628976.942678781,848438.045156948,149.066527939642
"141","Male","No","No","No",32,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",80.35,2596.15,"Yes",5974,1.49,2643.83,21,1,641719.681249629,867068.575092533,148.612907826703
"142","Female","No","No","No",35,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.25,3527.6,"Yes",2744,10.49,3894.75,17,1,629473.848352087,854460.397407586,147.563354794885
"143","Male","No","Yes","No",56,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year","No","Credit card (automatic)",100.3,5614.45,"Yes",5170,26.15,7178.85,7,1,632066.223757064,856986.181907356,147.836743733123
"144","Female","No","Yes","No",12,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19,233.55,"Yes",3535,19.48,467.31,0,0,619415.178144376,841257.376203627,147.488926752758
"145","Female","No","No","No",1,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",75.3,75.3,"Yes",3244,4.13,79.43,51,1,620338.156321578,843492.191524918,147.185078561467
"146","Female","Yes","No","No",4,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",89.2,346.2,"Yes",5808,48.35,539.6,24,1,623204.89012598,849438.86110534,146.525448228612
"147","Female","Yes","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.7,85.7,"Yes",4880,45.81,131.51,21,0,615771.015172993,840564.629611628,146.160562345275
"148","Female","No","No","No",12,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",61.65,713.75,"Yes",5670,36.24,1148.63,30,3,627179.508838502,860754.237595543,144.460041235917
"149","Female","Yes","Yes","No",65,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",105.25,6786.4,"Yes",4196,18.39,7981.75,28,2,622557.483453079,850390.710179195,145.927319230148
"150","Male","No","Yes","No",9,"No","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",29.95,248.95,"Yes",2573,0,258.95,9,1,509270.153105329,660418.735679343,156.664507584627
"151","Female","No","Yes","No",9,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Month-to-month","No","Mailed check",65,663.05,"Yes",3983,6.35,720.2,69,4,520569.418463756,676831.290062363,156.23601168273
"152","Female","No","No","No",7,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",20,137.6,"Yes",4479,16.04,249.88,0,0,542202.754002726,706136.770079221,155.904526514145
"153","Male","Yes","Yes","No",49,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",90.05,4547.25,"Yes",5059,22.92,5670.33,14,1,493354.337709207,627990.151338544,159.298919591486
"154","Male","Yes","Yes","No",43,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",110.75,4687.9,"Yes",2728,14.52,5312.26,5,3,490299.541078567,618737.063205269,160.410260101624
"155","Female","No","Yes","No",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.5,6985.65,"Yes",5720,34.14,9204.75,26,2,486542.932377654,611264.416774692,160.9697060818
"156","Male","Yes","Yes","No",56,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",104.55,5794.65,"Yes",6268,48.8,8527.45,12,2,350045.43319439,475657.003029923,148.975861390896
"157","Male","No","Yes","No",10,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",85.25,855.3,"Yes",3573,2.02,975.5,82,0,297554.017859669,407515.485638544,147.409982059841
"158","Female","No","Yes","No",43,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",56.15,2499.3,"Yes",2152,37.25,4101.05,20,0,320528.913887272,415471.084217363,157.381456738274
"159","Male","No","No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",89.55,89.55,"Yes",4996,42.46,132.01,27,0,437551.455832376,609698.049984396,140.06400299372
"160","Male","Yes","Yes","No",20,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.55,1899.65,"Yes",5604,5.31,2005.85,10,0,380802.087978239,533649.536917687,136.606650217764
"161","Male","No","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.7,45.7,"Yes",2295,5.55,51.25,13,0,284204.117156483,362984.479515927,159.485879744643
"162","Female","Yes","No","No",2,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",89.5,161.5,"Yes",2065,47.47,256.44,19,1,372770.302617758,511650.930023542,146.305698452826
"163","Female","No","No","No",3,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",69.55,222.3,"Yes",2876,26.26,301.08,30,0,360066.989407475,493730.86242333,146.664440734004
"164","Female","No","No","No",1,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",74.6,74.6,"Yes",3860,22.16,106.76,47,1,335199.92183015,469371.958604806,138.414236773022
"165","Female","Yes","No","No",8,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",19.65,164.3,"Yes",5432,27.95,387.9,0,0,412162.457515195,542239.150720773,154.801796942662
"166","Male","No","Yes","No",2,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",19.85,35.9,"Yes",2362,15.14,66.18,0,0,291529.316551032,386306.394851836,154.117632695127
"167","Female","No","No","No",4,"No","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",24.25,96.05,"Yes",2038,0,96.05,16,0,409457.285133811,573315.52115022,136.881355872179
"168","Female","No","No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.65,145.15,"Yes",2323,7.64,160.43,27,0,322927.728754993,453273.672785398,136.114725195368
"169","Female","No","No","No",4,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",45.65,191.05,"Yes",2864,45.4,372.65,27,0,339705.65356349,474203.980903263,140.361661406167
"170","Female","No","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",75.05,75.05,"Yes",4838,32.86,107.91,58,0,465093.797725711,605061.979052119,156.343490639827
"171","Male","Yes","No","No",52,"No","No","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",49.15,2550.9,"Yes",5597,0,2580.9,18,1,441867.061833077,618686.416047802,135.928572188441
"172","Female","No","No","No",2,"No","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",34.7,62.25,"Yes",3146,0,62.25,76,0,394809.732888477,551522.554187098,139.142421352469
"173","Male","No","Yes","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80,80,"Yes",2046,35.71,115.71,3,0,396206.514833451,536279.350818537,149.586265419604
"174","Male","Yes","No","No",2,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",49.25,91.1,"Yes",3475,43.99,179.08,27,1,340440.95722718,469306.171528438,145.281110356228
"175","Female","No","No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",75.1,270.7,"Yes",4965,26.52,350.26,10,0,414453.202458042,577902.992288803,139.98846645083
"176","Male","No","Yes","No",3,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",50.15,168.15,"Yes",3273,13.54,208.77,51,1,317845.161285186,444312.739467788,139.85735093082
"177","Female","No","No","No",25,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",79.85,2015.35,"Yes",4535,26.81,2685.6,12,2,432402.04889465,580897.835321909,150.964388750047
"178","Male","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.55,19.55,"Yes",3556,38.44,57.99,0,0,378850.943821739,439226.990850383,169.376472586467
"179","Female","No","Yes","No",4,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",85.95,381.3,"Yes",5640,4.14,397.86,30,0,454367.643746606,539940.552215583,167.013027595867
"180","Male","No","No","No",3,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.35,141.5,"Yes",2450,36.48,250.94,59,0,434228.406020826,507944.743146963,168.507601508354
"181","Male","Yes","Yes","No",33,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.5,3105.55,"Yes",4333,27.78,4022.29,8,0,439497.297653831,531709.147756251,165.270992492946
"182","Female","Yes","No","No",30,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","No","Credit card (automatic)",91.7,2758.15,"Yes",2482,45.88,4134.55,19,3,400259.159668924,469582.754745675,168.2921486653
"183","Female","No","No","No",45,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Electronic check",87.25,3941.7,"Yes",5269,4.48,4143.3,51,2,387792.136966528,453339.275288578,168.631438147073
"184","Male","No","No","No",10,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",98.55,1008.55,"Yes",3658,27.57,1284.25,13,1,487985.895278132,677130.955136569,141.562274468217
"185","Male","Yes","No","No",20,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.55,1842.8,"Yes",5444,44.44,2851.6,13,1,495961.0169243,693945.807414301,134.993216980181
"186","Female","No","No","No",15,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",85.9,1269.55,"Yes",3579,24.63,1639,13,1,455359.674000875,627560.65258357,144.452346790542
"187","Female","No","No","No",22,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",89.25,1907.85,"Yes",3161,18.01,2304.07,2,0,537736.900083778,744448.587533877,142.05081640309
"188","Male","No","Yes","No",3,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.3,208.85,"Yes",3038,26.71,288.98,11,0,510004.614604743,698496.121239456,145.94953356527
"189","Male","No","No","No",15,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",93.35,1444.65,"Yes",5264,48.93,2178.6,15,0,544654.852003739,749541.318788769,144.209769348458
"190","Female","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.9,19.9,"Yes",4248,49.51,69.41,0,0,561923.642783782,773769.653633972,143.865798926267
"191","Female","No","Yes","No",5,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",88.9,454.15,"Yes",4356,41.57,662,27,2,484186.218589333,677420.891704777,135.688996180873
"192","Male","No","Yes","No",33,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",95.8,3036.75,"Yes",4161,41.8,4476.15,41,1,473998.000086782,663629.708838654,133.129195441856
"193","Male","No","No","No",2,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",82,184.65,"Yes",3051,41.18,267.01,14,1,481992.892929191,673067.835490143,129.534048831554
"194","Male","No","No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",45.35,89.5,"Yes",3478,25.49,140.48,9,0,553095.410278023,765347.39068429,142.097869197032
"195","Female","No","No","No",1,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",52.2,52.2,"Yes",4138,34.04,86.24,23,1,226183.178068302,312178.08504848,122.881970324739
"196","Female","Yes","No","No",46,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",110,4874.8,"Yes",2403,2.37,4983.82,20,3,237340.914033979,326901.371306733,146.311342557547
"197","Male","No","No","No",62,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",96.75,6125.4,"Yes",5016,22.64,7529.08,9,1,271917.088680177,362819.468865416,153.017288603396
"198","Female","No","No","No",10,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",98.5,1058.25,"Yes",5184,14.53,1313.55,30,1,234803.058721347,330056.855064381,136.89122993485
"199","Male","No","No","No",6,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.35,489.45,"Yes",4694,11.97,561.27,27,1,239328.374486326,325805.879803039,149.216263584245
"200","Male","No","Yes","No",40,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.3,4113.1,"Yes",2576,22.56,5015.5,4,1,219284.433742667,300109.16805838,148.100315047798
"201","Male","No","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.55,69.55,"Yes",3042,49.43,118.98,48,0,223219.207668307,311846.555400792,141.41348446541
"202","Male","No","No","No",58,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",103.25,6017.65,"Yes",6105,44.5,8598.65,47,2,230748.490022854,302964.836345141,155.828251904115
"203","Male","No","No","No",70,"Yes","Yes","Fiber optic","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",104,7250.15,"Yes",4544,12.19,8103.45,42,2,302441.081235905,424886.746859159,133.128479096409
